fecha,eto,viento_max,viento_med,precip_max,precip,temp_max_abs,temp_max,temp_med,temp_min_abs,temp_min,hr_max,hr_med,hr_min,rad_max,rad_med
2022-07-31,6.01,6.448,1.09,0.0,0.0,34.94,34.17,29.23,25.53,25.72,72.36,55.27,33.19,928.0,305.07
2022-08-01,5.86,6.742,0.81,0.0,0.0,35.95,35.38,29.52,23.61,24.0,78.37,48.98,25.44,915.0,314.54
2022-08-02,5.59,6.625,0.66,0.0,0.0,37.91,37.26,29.68,22.45,22.9,64.96,40.45,18.52,917.0,306.34
2022-08-03,5.85,6.213,0.82,0.0,0.0,37.5,36.61,29.42,22.04,22.38,54.82,39.35,21.13,924.0,315.82
2022-08-04,5.31,5.9,0.66,0.0,0.0,37.94,36.3,29.07,21.4,21.79,55.65,39.4,18.72,1147.0,294.1
2022-08-05,5.77,5.743,0.73,0.0,0.0,37.57,36.88,29.24,21.74,22.49,72.33,44.31,19.83,928.0,316.95
2022-08-06,5.77,5.233,0.74,0.0,0.0,36.91,36.28,28.76,21.84,22.42,75.06,47.15,19.25,935.0,319.74
2022-08-07,5.7,5.723,0.75,0.0,0.0,37.07,36.17,28.64,20.8,21.22,66.06,44.27,20.65,932.0,319.18
2022-08-08,5.51,5.39,0.62,0.0,0.0,37.13,36.4,28.69,20.8,21.28,74.69,51.14,23.25,967.0,314.04
2022-08-09,5.78,6.605,0.94,0.0,0.0,36.77,36.13,29.39,24.13,24.36,78.72,54.04,25.35,915.0,296.19
2022-08-10,5.76,6.194,1.11,0.0,0.0,35.68,34.99,29.23,24.55,24.87,73.03,54.02,32.03,887.0,287.24
2022-08-11,5.67,6.056,0.96,0.0,0.0,35.45,34.88,28.89,21.81,22.15,76.14,49.45,26.65,898.0,302.12
2022-08-12,4.89,5.978,0.57,0.1,0.1,39.19,38.58,30.3,21.27,21.46,74.7,41.74,13.09,859.0,263.75
2022-08-13,5.72,7.37,1.18,0.1,0.1,41.11,40.28,32.77,26.0,27.29,38.81,26.49,14.41,1005.0,214.86
2022-08-14,4.95,4.92,0.57,0.0,0.0,40.91,39.31,30.83,22.62,22.93,60.56,37.9,16.21,1046.0,265.63
2022-08-15,6.04,6.135,0.94,0.0,0.0,39.23,38.04,30.86,23.02,24.39,66.67,30.92,10.31,956.0,315.22
2022-08-16,5.4,6.586,0.68,0.0,0.0,37.53,36.95,29.33,21.2,21.7,72.87,36.86,14.09,1012.0,307.15
2022-08-17,5.68,6.272,1.02,0.0,0.0,36.2,35.2,29.58,24.53,24.8,58.89,28.48,14.2,1055.0,289.56
2022-08-18,5.42,6.723,0.88,0.0,0.0,34.71,34.01,27.4,20.0,20.52,67.8,42.1,18.35,950.0,306.54
2022-08-19,5.31,6.174,0.85,0.0,0.0,33.95,32.94,27.41,21.77,21.96,78.51,50.4,29.91,1036.0,302.15
2022-08-20,5.19,5.155,0.75,0.0,0.0,34.82,34.05,27.11,19.86,20.18,65.9,49.43,32.5,930.0,300.69
2022-08-21,5.73,6.88,0.88,0.0,0.0,40.64,39.67,29.7,20.0,20.39,71.37,41.18,13.37,1044.0,299.36
2022-08-22,5.28,5.919,0.91,0.0,0.0,34.31,33.8,28.01,22.45,23.08,69.65,52.08,28.88,905.0,287.46
2022-08-23,4.55,5.723,0.69,0.0,0.0,33.99,33.32,27.7,23.52,23.78,75.06,55.37,33.64,1130.0,247.05
2022-08-24,4.73,4.978,0.69,0.0,0.0,35.55,34.81,27.9,21.2,21.63,78.14,52.6,29.76,986.0,261.04
2022-08-25,4.98,5.057,0.7,0.0,0.0,35.88,35.01,28.08,22.69,23.17,74.66,54.98,29.47,892.0,277.39
2022-08-26,4.33,5.41,0.87,0.0,0.0,34.13,33.34,28.11,23.89,24.12,77.12,56.26,35.25,1128.0,216.4
2022-08-27,4.85,5.253,0.73,0.0,0.0,34.44,33.7,27.29,21.23,21.61,75.31,53.5,31.12,1046.0,277.6
2022-08-28,5.04,6.311,1.11,0.0,0.0,33.51,32.85,27.77,23.88,24.14,79.29,61.22,40.02,918.0,264.67
2022-08-28,5.04,6.311,1.11,0.0,0.0,33.51,32.85,27.77,23.88,24.14,79.29,61.22,40.02,918.0,264.67
2022-08-29,3.41,5.802,0.82,0.0,0.0,33.59,32.67,27.98,24.08,24.31,75.85,59.42,39.87,1113.0,151.28
2022-08-30,3.76,5.664,0.54,0.0,0.0,37.27,36.3,29.39,23.09,23.3,82.4,58.12,34.92,1057.0,189.96
2022-08-31,4.62,5.88,0.9,0.9,1.4,35.48,34.83,27.89,21.34,21.54,86.65,55.29,31.79,917.0,240.17
2022-09-01,4.4,6.409,0.65,0.0,0.0,36.66,35.68,28.54,21.91,22.1,74.46,53.63,28.7,973.0,238.81
2022-09-02,4.09,7.056,0.71,0.0,0.0,36.84,35.72,28.95,23.51,24.09,73.97,38.43,14.52,1038.0,198.6
2022-09-03,3.98,5.37,0.58,0.0,0.0,35.05,34.34,27.76,21.54,22.0,62.61,37.65,17.34,1177.0,222.05
2022-09-04,4.53,5.547,0.63,0.0,0.0,35.15,34.3,27.27,18.58,19.03,81.43,49.52,19.7,883.0,276.08
2022-09-05,4.51,7.82,0.56,0.0,0.0,36.89,35.92,28.16,21.5,21.84,73.83,45.88,13.59,877.0,274.52
2022-09-06,4.49,5.841,0.64,0.0,0.0,37.47,36.69,28.24,20.4,21.24,68.58,34.89,15.67,967.0,258.36
2022-09-07,4.21,4.488,0.59,0.0,0.0,37.8,36.85,28.51,19.19,20.06,51.37,29.95,14.92,877.0,248.99
2022-09-08,4.92,6.488,0.87,0.0,0.0,36.56,36.09,28.56,22.52,22.94,49.18,26.06,12.92,889.0,275.19
2022-09-09,4.47,7.193,0.63,0.0,0.0,37.7,36.88,28.03,19.36,19.93,64.57,39.64,19.17,862.0,265.27
2022-09-10,4.36,5.586,0.68,0.0,0.0,34.25,33.6,26.65,19.93,20.21,63.71,45.94,29.18,853.0,264.17
2022-09-11,4.28,5.449,0.62,0.0,0.0,36.54,35.43,27.5,21.03,21.55,81.65,50.7,19.28,842.0,250.02
2022-09-12,3.92,5.645,0.72,0.0,0.0,35.88,35.35,27.81,20.83,21.41,78.03,56.83,33.69,1122.0,205.59
2022-09-13,1.58,4.292,0.46,0.0,0.0,28.78,28.49,27.12,25.03,25.56,75.62,65.87,48.31,268.8,48.51
2022-09-14,2.57,4.096,0.49,0.0,0.0,31.36,30.74,26.29,22.08,22.42,77.74,53.2,30.61,763.1,123.16
2022-09-15,4.02,6.703,0.8,0.0,0.0,33.77,33.12,25.99,18.85,19.52,77.01,41.94,22.41,901.0,226.45
2022-09-16,3.79,5.253,0.68,0.0,0.0,33.84,32.77,26.59,21.44,22.0,65.99,43.87,24.67,866.0,215.55
2022-09-17,3.94,5.684,0.76,0.0,0.0,32.13,31.49,25.15,18.98,19.22,79.04,60.74,37.39,974.0,239.99
2022-09-18,3.36,7.644,1.14,0.1,0.7,29.04,28.35,24.73,21.57,22.08,86.18,64.88,44.5,1139.0,174.69
2022-09-19,3.72,5.292,0.77,0.0,0.0,30.19,29.71,24.98,20.12,20.87,69.49,52.61,33.91,963.0,224.1
2022-09-20,3.58,4.626,0.59,0.0,0.0,31.13,30.57,23.91,16.94,17.44,78.79,57.65,33.95,851.0,236.45
2022-09-21,2.6,4.645,0.46,0.0,0.0,29.62,28.9,24.07,20.32,20.55,76.19,59.32,28.89,1096.0,146.02
2022-09-22,3.58,7.487,0.66,0.0,0.0,31.72,30.86,24.25,18.35,18.94,80.34,57.76,30.45,917.0,226.63
2022-09-23,3.67,5.821,0.83,0.0,0.0,30.56,30.01,23.99,17.84,18.1,81.58,56.36,33.6,980.0,228.41
2022-09-24,3.61,6.409,0.67,0.0,0.0,34.04,32.82,24.9,18.11,18.48,74.5,54.07,26.47,875.0,222.11
2022-09-25,2.36,6.527,0.91,23.0,57.4,27.53,26.54,21.88,17.52,19.03,88.93,73.53,46.78,886.0,113.18
2022-09-26,2.95,5.939,0.56,3.2,3.3,27.95,27.21,21.09,17.36,18.01,87.0,71.61,41.76,1054.0,201.78
2022-09-27,3.51,5.586,0.76,0.1,0.1,30.16,29.53,21.71,14.18,14.38,87.85,50.16,18.88,828.0,242.76
2022-09-27,3.51,5.586,0.76,0.1,0.1,30.16,29.53,21.71,14.18,14.38,87.85,50.16,18.88,828.0,242.76
2022-09-28,3.35,5.919,0.62,0.0,0.0,31.22,30.86,22.65,15.43,15.94,58.66,38.13,17.31,836.0,238.37
2022-09-29,2.33,4.567,0.53,1.3,2.4,28.26,27.52,21.34,15.32,15.68,82.97,45.95,21.41,720.4,129.34
2022-09-30,3.47,5.9,1.04,0.0,0.0,25.67,25.18,19.64,14.41,15.1,76.97,47.47,22.97,826.0,242.63
2022-10-01,2.78,4.684,0.43,0.0,0.0,27.78,26.84,19.2,11.43,11.97,81.82,53.48,19.25,815.0,235.82
2022-10-02,2.74,4.41,0.52,0.0,0.0,27.35,26.94,19.5,12.41,12.8,88.28,63.83,35.51,778.4,209.25
2022-10-03,2.55,4.782,0.48,0.0,0.0,28.93,28.29,21.74,17.54,17.79,80.9,66.33,42.9,711.6,170.01
2022-10-04,2.19,4.449,0.39,0.0,0.0,30.13,29.31,21.95,17.43,17.78,86.2,70.48,31.36,759.1,132.45
2022-10-05,2.46,4.626,0.45,0.1,0.1,27.99,27.17,22.26,18.21,18.46,86.38,70.23,45.37,875.0,168.23
2022-10-06,1.89,4.861,0.49,4.6,9.3,25.31,24.31,20.13,16.73,16.96,89.38,80.84,54.03,849.0,119.02
2022-10-07,2.56,3.587,0.42,0.1,0.1,27.42,26.49,20.58,15.36,15.65,89.6,71.74,43.37,748.2,199.56
2022-10-08,2.61,4.234,0.52,0.0,0.0,27.22,26.63,21.41,17.33,17.63,86.68,69.98,43.24,830.0,191.81
2022-10-09,2.11,3.979,0.44,0.0,0.0,26.88,26.49,20.76,16.97,17.27,87.45,71.63,40.36,905.0,140.51
2022-10-10,1.56,8.25,0.34,2.5,3.7,25.45,24.92,19.4,15.89,16.04,88.98,78.85,59.52,955.0,96.45
2022-10-11,2.01,2.94,0.28,0.1,0.1,26.82,25.64,19.7,14.72,14.93,89.75,72.85,45.68,912.0,157.37
2022-10-12,2.23,4.645,0.41,0.0,0.0,27.26,26.32,20.31,15.7,15.98,86.57,68.84,42.04,847.0,169.69
2022-10-13,2.35,3.685,0.35,0.0,0.0,27.71,26.62,20.07,14.58,14.83,88.77,67.78,35.15,729.0,201.77
2022-10-14,2.52,5.214,0.46,0.0,0.0,30.9,30.25,21.2,13.37,13.56,88.17,56.64,25.38,726.7,201.14
2022-10-15,2.29,5.174,0.4,0.0,0.0,29.62,29.21,20.28,13.15,13.43,77.9,55.41,27.87,705.2,188.51
2022-10-16,1.83,4.351,0.24,0.0,0.0,29.28,28.16,20.68,13.3,13.6,83.55,59.78,32.3,832.0,145.35
2022-10-17,2.37,4.9,0.49,0.0,0.0,28.79,28.38,22.02,16.83,17.03,84.77,67.74,42.73,670.7,176.83
2022-10-18,2.32,5.233,0.54,0.0,0.0,27.66,27.41,22.1,17.16,17.49,87.53,74.9,56.21,679.4,172.07
2022-10-19,1.95,3.116,0.31,0.0,0.0,28.36,27.95,22.62,18.95,19.23,87.03,74.24,53.51,692.3,138.36
2022-10-20,1.48,3.332,0.33,0.0,0.0,26.35,25.9,22.69,19.82,20.01,83.17,73.24,60.81,711.8,86.31
2022-10-21,1.62,3.234,0.28,0.0,0.0,26.93,26.56,22.0,18.85,18.99,86.92,73.8,53.75,795.6,109.51
2022-10-22,1.59,2.881,0.3,0.0,0.0,26.99,26.6,21.45,18.31,18.55,86.12,74.48,52.15,632.2,105.63
2022-10-23,2.04,3.998,0.38,0.0,0.0,30.88,30.03,22.48,16.93,17.31,86.22,64.29,31.04,690.1,154.39
2022-10-24,1.67,4.096,0.28,0.0,0.0,30.12,29.42,20.64,15.19,15.56,87.13,64.31,24.12,854.0,123.92
2022-10-25,1.69,2.724,0.22,0.0,0.0,28.94,28.18,20.39,14.58,14.79,88.27,66.15,41.54,715.9,142.28
2022-10-26,1.48,2.215,0.16,0.0,0.0,30.06,29.65,20.65,15.32,15.59,76.4,56.56,24.91,679.3,129.52
2022-10-27,1.78,3.802,0.33,0.0,0.0,28.22,27.9,19.49,12.57,12.9,80.87,61.44,34.8,668.6,161.33
2022-10-27,1.78,3.802,0.33,0.0,0.0,28.22,27.9,19.49,12.57,12.9,80.87,61.44,34.8,668.6,161.33
2022-10-28,1.95,4.292,0.52,0.0,0.0,27.75,27.42,20.08,15.51,15.76,89.62,72.58,37.14,685.8,151.12
2022-10-29,1.66,4.116,0.42,0.0,0.0,25.46,25.11,19.22,14.38,14.78,86.03,71.5,51.54,690.5,136.37
2022-10-30,1.38,3.9,0.3,0.0,0.0,24.94,24.55,19.76,15.96,16.22,88.03,75.04,56.0,565.5,101.68
2022-10-31,1.42,3.998,0.25,0.0,0.0,26.55,25.22,20.43,16.23,16.61,86.25,74.27,51.36,638.5,111.84
2022-11-01,1.83,4.763,0.41,0.0,0.0,29.18,28.5,21.63,16.4,16.66,86.75,67.16,33.71,614.9,153.29
2022-11-02,1.64,4.155,0.42,0.0,0.0,26.21,25.6,20.52,17.44,17.68,86.42,73.78,52.54,655.7,131.66
2022-11-03,1.39,2.862,0.25,0.0,0.0,26.31,25.89,19.97,15.66,16.13,88.03,63.03,35.86,765.5,117.57
2022-11-04,1.96,5.625,0.73,0.0,0.0,26.37,25.83,19.18,14.08,14.52,71.54,42.95,20.59,754.8,139.25
2022-11-05,1.83,3.94,0.68,0.0,0.0,25.33,24.67,17.63,11.36,11.75,70.93,35.02,14.62,638.6,165.28
2022-11-06,1.24,2.705,0.21,0.0,0.0,26.64,25.91,15.71,8.03,8.34,81.65,61.31,27.71,621.5,159.04
2022-11-07,1.39,3.665,0.36,0.0,0.0,25.97,25.44,16.16,8.88,9.19,86.13,55.02,22.18,612.9,156.16
2022-11-08,1.13,2.332,0.17,0.0,0.0,23.79,23.35,16.75,11.73,12.08,88.18,65.74,36.2,634.3,125.55
2022-11-09,1.22,5.625,0.26,0.7,2.1,26.39,25.56,17.09,10.08,10.73,86.15,63.54,31.42,722.5,126.21
2022-11-10,1.49,5.253,0.59,0.1,0.1,22.81,22.48,17.12,12.27,12.74,83.17,65.6,41.51,737.6,139.83
2022-11-11,0.84,4.116,0.23,3.7,6.6,19.12,18.63,15.51,12.1,12.4,88.25,79.79,68.93,755.1,54.56
2022-11-12,1.37,5.449,0.59,0.0,0.0,24.44,23.74,19.22,16.69,16.96,88.63,77.7,52.16,645.1,95.36
2022-11-13,1.04,2.176,0.23,0.0,0.0,23.77,22.83,17.97,14.62,14.82,88.12,74.95,55.34,763.6,86.24
2022-11-14,1.16,2.881,0.24,0.0,0.0,24.86,24.11,17.92,13.54,13.93,89.45,72.56,39.47,604.2,125.47
2022-11-15,1.08,4.39,0.26,0.0,0.0,25.28,24.75,17.59,11.6,11.93,88.3,65.36,36.73,750.5,94.35
2022-11-16,1.08,3.9,0.39,0.1,0.3,23.17,22.64,18.93,15.65,15.86,87.98,60.34,37.67,574.3,54.0
2022-11-17,1.69,7.938,0.66,0.0,0.0,28.08,27.71,20.24,14.31,15.18,73.64,50.97,26.44,563.4,135.08
2022-11-18,0.96,3.802,0.49,1.4,1.5,18.51,17.97,15.08,12.41,12.61,80.64,64.33,47.25,391.7,25.53
2022-11-19,1.93,8.9,1.38,0.0,0.0,17.46,16.93,13.88,10.35,10.87,50.67,37.8,27.57,679.8,108.28
2022-11-20,1.35,6.213,0.66,0.0,0.0,22.42,22.06,13.92,7.529,7.8,71.02,50.27,28.97,574.3,139.33
2022-11-21,1.26,6.586,0.59,0.0,0.0,23.36,22.68,15.45,7.693,8.31,79.58,55.95,32.43,626.1,79.54
2022-11-22,1.24,5.625,0.6,0.0,0.0,20.54,19.95,14.61,10.35,10.62,66.04,44.55,26.06,682.0,105.95
2022-11-23,1.27,5.39,0.48,0.0,0.0,27.23,26.17,16.82,10.68,10.94,79.51,60.03,30.57,587.0,97.96
2022-11-24,1.06,3.567,0.36,0.0,0.0,24.94,24.03,16.53,9.84,10.15,85.95,66.28,40.21,571.9,125.91
2022-11-25,1.37,6.488,0.7,0.0,0.0,24.34,23.67,16.34,9.74,10.06,88.63,55.42,28.39,574.2,108.01
2022-11-26,0.77,2.607,0.27,0.0,0.0,21.37,20.25,13.27,6.588,7.1,79.63,47.21,23.18,612.9,131.99
2022-11-26,0.77,2.607,0.27,0.0,0.0,21.37,20.25,13.27,6.588,7.1,79.63,47.21,23.18,612.9,131.99
2022-11-27,0.69,2.626,0.19,0.0,0.0,18.96,18.48,10.8,5.037,5.51,86.62,70.12,35.97,570.1,120.14
2022-11-28,1.48,7.644,1.07,0.0,0.0,19.6,19.23,13.37,6.418,7.1,88.57,50.58,21.72,647.6,134.44
2022-11-29,1.43,5.998,0.89,0.0,0.0,19.6,19.31,13.64,8.36,9.53,50.84,38.87,24.97,550.7,129.66
2022-11-30,0.79,3.548,0.33,0.0,0.0,18.77,18.2,12.26,5.648,6.32,79.69,55.0,33.69,559.3,105.05
2022-12-01,0.64,2.901,0.13,0.0,0.0,15.91,15.64,12.17,9.17,9.47,85.03,71.99,52.47,413.2,52.81
2022-12-02,0.8,4.39,0.43,0.0,0.0,15.48,14.92,12.64,10.88,11.07,82.41,66.97,52.88,587.4,38.09
2022-12-03,0.97,6.076,0.64,0.0,0.0,17.32,16.84,12.74,8.93,9.4,82.92,61.11,46.27,563.7,75.07
2022-12-04,0.75,3.508,0.27,0.0,0.0,21.1,20.22,12.32,6.95,7.39,88.97,74.18,43.96,643.5,109.0
2022-12-05,0.83,4.841,0.41,0.0,0.0,19.44,18.84,14.16,9.06,9.58,87.4,74.44,53.4,555.1,85.45
2022-12-06,0.62,2.097,0.08,0.7,2.6,18.47,17.93,14.07,12.05,12.23,89.45,83.19,64.28,490.4,51.71
2022-12-07,0.71,2.803,0.17,0.0,0.0,20.37,19.62,14.88,11.48,12.17,87.77,78.0,52.4,574.3,78.77
2022-12-08,0.81,4.116,0.37,0.0,0.0,20.16,19.27,14.37,11.41,11.66,89.48,78.04,52.12,630.3,66.31
2022-12-09,0.91,5.253,0.45,0.1,0.1,20.73,20.37,15.44,11.39,11.77,87.5,67.92,45.59,679.8,49.87
2022-12-10,0.85,5.88,0.34,0.0,0.0,21.51,20.97,15.07,10.21,10.89,77.13,56.71,34.14,694.8,81.92
2022-12-11,0.68,3.43,0.3,0.2,0.7,15.0,14.65,12.54,11.21,11.5,85.55,78.89,60.02,453.9,48.73
2022-12-12,1.28,7.252,0.78,0.0,0.0,24.11,23.78,16.73,8.83,9.34,89.37,64.93,36.13,559.2,79.14
2022-12-13,1.78,6.723,1.05,0.0,0.0,25.49,24.98,22.97,17.76,18.61,63.0,44.61,32.19,367.7,44.47
2022-12-14,1.19,7.272,0.61,2.4,3.5,23.73,23.35,19.61,15.35,15.67,86.43,55.89,32.09,389.3,48.46
2022-12-15,0.82,6.076,0.36,0.6,0.6,20.7,19.75,14.74,9.61,9.93,82.98,68.47,40.83,699.1,69.24
2022-12-16,0.59,1.94,0.15,0.0,0.0,19.93,18.52,11.16,5.811,6.62,86.82,72.27,43.54,714.3,78.78
2022-12-17,0.6,2.47,0.16,0.0,0.0,19.36,18.6,11.99,6.984,7.4,87.97,73.79,46.65,544.3,84.82
2022-12-18,0.6,2.744,0.17,0.0,0.0,18.41,17.84,11.28,6.775,7.46,89.48,80.08,57.34,609.1,77.23
2022-12-19,0.62,1.999,0.18,0.0,0.0,17.88,17.45,12.22,8.83,9.42,89.12,80.35,61.64,634.7,87.15
2022-12-20,0.68,2.724,0.25,0.0,0.0,18.73,18.23,12.77,9.43,9.95,89.38,78.4,55.89,542.2,90.09
2022-12-21,0.74,2.901,0.26,0.0,0.0,22.85,22.15,13.54,7.586,8.17,87.73,65.62,31.3,690.6,87.82
2022-12-22,1.06,4.332,0.63,0.0,0.0,23.22,22.51,15.89,7.991,8.83,81.68,56.88,34.91,498.9,115.24
2022-12-23,0.89,3.587,0.39,0.0,0.0,25.4,23.74,15.99,10.24,11.11,77.8,58.38,32.51,499.0,112.71
2022-12-24,0.52,2.372,0.1,0.0,0.0,25.3,24.38,13.84,6.816,7.36,86.5,67.35,29.43,503.2,115.84
2022-12-25,0.59,1.744,0.17,0.0,0.0,24.56,22.91,12.71,5.473,6.31,88.38,66.97,31.13,503.3,115.68
2022-12-26,0.48,1.705,0.1,0.0,0.0,25.3,23.66,12.23,6.718,6.97,86.27,63.88,24.35,526.9,113.15
2022-12-26,0.48,1.705,0.1,0.0,0.0,25.3,23.66,12.23,6.718,6.97,86.27,63.88,24.35,526.9,113.15
2022-12-27,0.46,1.921,0.1,0.0,0.0,23.25,22.44,11.76,5.543,5.93,80.93,61.56,27.05,505.5,116.99
2022-12-28,0.48,1.98,0.11,0.0,0.0,21.71,20.42,10.1,4.332,4.94,86.08,66.72,29.98,557.1,117.07
2022-12-29,0.56,2.078,0.17,0.0,0.0,21.05,19.51,10.33,3.393,4.16,86.25,62.51,31.71,557.1,109.21
2022-12-30,0.56,2.391,0.16,0.0,0.0,22.78,22.12,12.26,5.878,6.44,77.05,57.14,25.32,548.3,112.19
2022-12-31,0.53,1.842,0.14,0.0,0.0,21.41,20.93,11.22,4.906,5.2,79.16,59.85,26.78,585.0,107.78
2023-01-01,0.51,2.626,0.11,0.0,0.0,19.06,18.47,9.59,5.006,5.59,81.38,62.33,28.52,606.9,97.6
2023-01-02,0.48,1.882,0.09,0.0,0.0,20.26,19.69,10.82,4.264,4.88,83.12,63.09,26.99,559.4,106.69
2023-01-03,0.76,4.292,0.32,0.0,0.0,19.76,19.43,11.79,6.245,6.72,87.57,73.65,46.13,494.7,107.68
2023-01-04,0.61,1.901,0.13,0.0,0.0,18.03,17.13,11.07,6.884,7.53,89.52,79.1,54.94,363.6,60.08
2023-01-05,0.64,3.508,0.23,0.0,0.0,17.27,16.68,9.93,5.203,5.42,89.62,75.37,48.64,512.0,114.72
2023-01-06,0.68,3.979,0.25,0.0,0.0,19.49,18.74,9.37,2.785,3.35,89.87,75.61,42.65,512.0,119.11
2023-01-07,0.59,2.332,0.17,0.0,0.0,19.33,18.84,9.37,2.481,3.01,90.2,70.27,33.53,529.2,123.01
2023-01-08,1.29,7.252,0.72,0.0,0.0,22.72,22.24,13.99,5.304,5.83,80.97,60.46,36.45,262.5,34.61
2023-01-09,1.41,6.488,0.74,0.0,0.0,24.5,24.08,17.93,11.68,12.34,70.68,49.28,29.58,602.1,107.75
2023-01-10,0.94,3.234,0.38,0.0,0.0,22.74,22.13,14.29,8.8,9.3,74.03,58.8,34.76,522.6,123.65
2023-01-11,1.2,5.272,0.72,0.0,0.0,21.2,20.78,13.12,5.541,6.26,84.27,60.53,34.6,535.6,127.44
2023-01-12,0.91,3.606,0.41,0.0,0.0,19.63,19.05,12.95,8.13,8.44,85.95,64.36,41.4,533.4,121.6
2023-01-13,1.02,4.116,0.48,0.0,0.0,20.71,19.92,11.31,5.271,5.89,87.7,58.3,23.76,720.6,112.34
2023-01-14,0.83,3.606,0.33,0.0,0.0,19.72,19.34,9.73,3.258,3.67,81.97,62.67,31.48,563.7,129.26
2023-01-15,1.09,5.566,0.48,0.0,0.0,23.12,22.51,12.4,2.954,3.39,86.32,55.51,22.77,580.9,129.63
2023-01-16,1.7,8.94,1.16,0.0,0.0,20.27,19.96,13.5,5.405,5.91,73.58,44.56,24.21,617.5,117.72
2023-01-17,3.17,9.62,2.23,0.0,0.0,23.19,22.77,17.79,10.21,11.42,40.71,30.32,19.24,677.4,125.68
2023-01-18,1.87,12.03,1.95,1.3,1.3,13.92,13.32,10.02,4.512,6.34,71.0,43.78,27.63,716.7,129.67
2023-01-19,1.63,6.997,1.11,0.0,0.0,16.17,15.88,10.46,6.309,7.05,55.63,32.82,18.35,580.9,140.51
2023-01-20,1.52,5.723,0.97,0.0,0.0,19.97,19.67,12.87,5.507,6.07,73.05,53.39,31.9,593.5,140.76
2023-01-21,1.4,7.193,0.87,0.0,0.0,18.16,17.51,10.37,4.906,5.64,80.72,56.15,25.17,621.8,123.29
2023-01-22,1.38,5.625,0.94,0.0,0.0,12.84,12.39,7.24,2.244,3.01,41.37,29.42,15.62,606.9,148.11
2023-01-23,1.33,5.076,0.96,0.0,0.0,12.64,12.27,7.41,3.021,3.61,67.07,34.33,20.5,594.0,144.18
2023-01-24,0.81,4.567,0.43,0.0,0.0,10.6,10.28,5.7,1.201,1.46,72.65,60.13,39.95,766.2,77.25
2023-01-25,1.2,5.233,0.8,0.0,0.0,14.7,13.58,7.12,1.81,2.46,68.23,52.33,34.64,701.4,106.33
2023-01-25,1.2,5.233,0.8,0.0,0.0,14.7,13.58,7.12,1.81,2.46,68.23,52.33,34.64,701.4,106.33
2023-01-26,1.43,6.762,1.05,0.0,0.0,13.46,12.85,8.77,2.379,3.91,54.32,41.71,31.38,731.5,114.08
2023-01-27,1.39,5.9,0.83,0.0,0.0,15.43,14.95,7.94,1.643,2.3,65.11,42.45,20.56,615.3,152.7
2023-01-28,1.1,4.684,0.53,0.0,0.0,14.86,14.35,7.75,2.278,2.87,78.46,45.01,23.82,604.6,145.14
2023-01-29,1.11,5.704,0.65,0.0,0.0,13.81,13.1,6.16,-0.715,-0.38,82.85,63.58,34.88,613.2,140.23
2023-01-30,1.05,4.273,0.43,0.0,0.0,15.7,14.81,7.29,0.666,1.1,86.12,60.85,28.95,615.3,153.81
2023-01-31,1.18,4.665,0.44,0.0,0.0,19.49,18.46,8.05,-0.548,0.4,82.53,53.83,13.63,636.7,160.38
2023-02-01,1.13,4.371,0.45,0.0,0.0,16.33,16.07,7.36,0.534,0.76,85.38,64.7,32.94,617.5,155.41
2023-02-02,1.03,2.979,0.28,0.2,0.2,17.44,16.45,7.96,2.611,3.04,89.03,65.5,29.37,626.1,158.15
2023-02-03,1.22,3.783,0.47,0.0,0.0,17.54,17.17,7.37,-0.611,-0.07,77.64,54.47,27.62,643.2,162.77
2023-02-04,1.24,4.155,0.34,0.0,0.0,23.58,22.79,9.31,-0.48,0.16,88.13,49.83,8.7,662.5,169.86
2023-02-05,1.4,4.92,0.57,0.0,0.0,17.93,17.5,9.35,2.191,2.66,86.7,51.64,21.77,645.2,166.46
2023-02-06,0.84,6.703,0.67,0.0,0.0,12.66,12.32,7.44,2.582,3.2,89.73,80.3,68.38,794.3,54.2
2023-02-07,1.21,3.763,0.6,0.0,0.0,15.03,13.95,10.19,6.911,7.47,73.35,62.43,44.0,985.0,102.26
2023-02-08,1.19,5.508,0.61,6.2,8.2,16.78,15.36,10.8,7.957,8.31,88.5,68.97,43.52,765.9,87.75
2023-02-09,0.96,4.39,0.5,0.1,0.1,13.13,12.82,9.42,4.297,4.71,88.92,74.44,50.78,437.0,64.71
2023-02-10,0.91,4.39,0.33,0.0,0.0,12.86,12.14,7.4,3.96,4.38,86.17,72.82,47.34,919.0,78.65
2023-02-11,0.88,6.135,0.82,1.1,5.1,11.49,11.0,8.28,4.932,5.25,89.23,82.22,70.54,688.7,54.41
2023-02-12,1.0,5.135,0.53,0.0,0.0,13.94,13.15,9.5,5.405,6.03,86.65,74.76,59.03,878.0,72.18
2023-02-13,0.94,4.116,0.44,0.0,0.0,13.8,13.22,9.43,5.0,5.26,87.58,74.52,57.46,835.0,63.74
2023-02-14,0.96,5.233,0.67,0.0,0.0,13.6,13.29,11.23,8.16,8.46,79.58,72.85,60.99,320.7,33.82
2023-02-15,1.13,4.41,0.75,0.0,0.0,15.17,14.75,12.12,8.09,8.41,84.85,70.02,60.69,438.9,63.49
2023-02-16,1.63,4.704,0.64,0.0,0.0,18.04,17.3,11.31,5.837,6.13,88.67,71.8,39.96,726.9,163.61
